"loan_amount","tenor_years","interest_rate","debt_to_income","credit_score","collateral_ratio","industry","company_age_years","prev_defaults","default_flag","PD","LGD","EAD","EL"
6673589,10,11.68,0.587,597,0.048,"IT",48,0,0,0.0782144591212273,0.952,6673589,496916.538638818
211264638,3,15.85,0.779,816,1.832,"Manufacturing",32,0,0,0.0185465514659882,0,211264638,0
307531953,8,14.89,0.348,624,0.787,"Real_Estate",34,0,0,0.029466250911355,0.213,307531953,1930166.31604605
3372931,9,13.77,0.39,772,1.843,"Real_Estate",48,0,0,0.048405759036541,0,3372931,0
332136048,8,15.97,0.803,899,1.458,"Infrastructure",13,0,0,0.0247743651270866,0,332136048,0
58710911,2,13.78,0.497,518,1.645,"Manufacturing",20,2,1,0.21979159116745,0,58710911,0
451244995,6,16.28,0.774,601,1.269,"Manufacturing",17,0,0,0.22232873737812,0,451244995,0
51398396,4,11.15,0.368,720,0.289,"Manufacturing",1,3,0,0.634690046310425,0.711,51398396,23194277.7899778
283142313,5,16.78,0.292,392,1.518,"Manufacturing",35,2,0,0.232898443937302,0,283142313,0
126464405,2,15.76,0.637,451,0.28,"Infrastructure",42,0,0,0.0436847433447838,0.72,126464405,3977686.85376657
291016754,10,11.37,0.522,813,0.167,"Retail",34,1,0,0.131985485553741,0.833,291016754,31995519.6549428
476309329,9,16.11,0.126,676,0.45,"Real_Estate",45,1,0,0.030637614428997,0.55,476309329,8026139.86395997
363912123,2,14.31,0.75,857,0.518,"IT",6,1,0,0.109253652393818,0.482,363912123,19163707.1794827
202881753,6,10.82,0.771,352,0.349,"Manufacturing",40,0,0,0.210219219326973,0.651,202881753,27764918.0691074
246689838,7,12.58,0.763,779,1.79,"Infrastructure",34,0,0,0.0239728204905987,0,246689838,0
336398034,1,11.96,0.835,429,1.342,"Infrastructure",43,0,0,0.0483974926173687,0,336398034,0
234647882,7,8.99,0.458,571,1.075,"Infrastructure",21,1,0,0.175317510962486,0,234647882,0
148575269,2,15.78,0.833,744,1,"Retail",28,0,0,0.0619608722627163,0,148575269,0
273537618,7,9.82,0.179,335,0.946,"Retail",13,0,0,0.0604035817086697,0.054,273537618,892223.200399926
367777785,5,15.49,0.139,628,1.798,"Manufacturing",6,0,0,0.0190917775034904,0,367777785,0
386035486,5,11.88,0.861,768,1.224,"Real_Estate",21,2,0,0.0955459251999855,0,386035486,0
407382220,5,8.36,0.178,714,1.524,"Retail",31,3,0,0.0415886715054512,0,407382220,0
167231141,2,14.05,0.543,824,1.699,"Manufacturing",31,0,0,0.0172251630574465,0,167231141,0
445731038,8,13.55,0.355,789,1.665,"Manufacturing",13,0,0,0.00839324295520782,0,445731038,0
155042995,3,16.9,0.357,369,0.033,"IT",45,3,0,0.387361973524094,0.967,155042995,58075854.4269847
349685624,6,8.6,0.583,309,1.943,"Retail",31,0,0,0.15456859767437,0,349685624,0
97543982,7,15.94,0.404,388,0.11,"Retail",4,0,0,0.32979342341423,0.89,97543982,28630733.7439401
488377092,8,15.91,0.486,406,1.261,"Infrastructure",27,1,0,0.117795079946518,0,488377092,0
85377198,8,9.06,0.365,448,1.556,"Manufacturing",10,0,0,0.101010873913765,0,85377198,0
86042931,9,13.42,0.443,894,1.876,"Retail",23,0,0,0.04439427703619,0,86042931,0
314417112,1,15.26,0.135,409,1.929,"Retail",3,0,1,0.423691540956497,0,314417112,0
367363572,4,11.64,0.302,301,0.531,"Manufacturing",27,0,0,0.105522893369198,0.469,367363572,18180910.2398294
469617508,5,9.82,0.446,593,0.911,"Real_Estate",16,3,1,0.160569027066231,0.089,469617508,6711136.34540168
384379809,6,14.15,0.849,493,1.382,"Infrastructure",29,1,0,0.198298156261444,0,384379809,0
83987509,1,16.16,0.771,315,0.608,"Infrastructure",40,0,0,0.0753108412027359,0.392,83987509,2479466.62169844
140867282,8,11.48,0.862,581,0.75,"Infrastructure",27,2,0,0.231322944164276,0.25,140867282,8146458.60216483
213207587,1,9.7,0.891,634,0.973,"Manufacturing",42,0,0,0.022964196279645,0.027,213207587,132195.803656792
418809456,8,15.96,0.185,377,1.241,"Manufacturing",4,0,0,0.0419292189180851,0,418809456,0
76600858,5,9.07,0.337,516,0.468,"IT",45,0,1,0.190923526883125,0.532,76600858,7780449.976909
333261035,9,15.13,0.248,566,0.005,"Manufacturing",10,0,0,0.0932012274861336,0.995,333261035,30905035.8476228
409223778,5,13.32,0.44,844,0.402,"IT",37,0,0,0.0291497241705656,0.598,409223778,7133398.63113659
337135522,9,8.54,0.276,677,0.465,"Infrastructure",14,0,0,0.0166180171072483,0.535,337135522,2997350.27155054
188362987,7,10.08,0.696,387,0.213,"Real_Estate",38,1,0,0.13721176981926,0.787,188362987,20340502.0071785
442283650,5,16.91,0.49,645,0.58,"Manufacturing",6,0,0,0.105824552476406,0.42,442283650,19657877.1181302
285945320,2,16.57,0.447,881,1.354,"Manufacturing",7,0,0,0.0702399536967278,0,285945320,0
235503936,7,16.64,0.119,812,1.105,"Manufacturing",30,2,0,0.0422119684517384,0,235503936,0
318409155,1,9.47,0.337,559,1.097,"IT",15,0,0,0.0395383350551128,0,318409155,0
370558377,6,15.52,0.425,884,0.088,"IT",24,0,0,0.0498429015278816,0.912,370558377,16844370.6819701
73792921,4,14.97,0.396,625,0.312,"IT",45,0,1,0.0812601819634438,0.688,73792921,4125541.21739493
203795237,4,17.26,0.293,535,0.759,"Manufacturing",31,1,0,0.0758035778999329,0.241,203795237,3723066.35777911
229686390,4,16.38,0.571,425,0.861,"Manufacturing",13,1,1,0.463375687599182,0.139,229686390,14793921.3568809
279564260,8,16.13,0.331,608,0.885,"Retail",26,1,0,0.0582842528820038,0.115,279564260,1873832.31306018
205435284,9,11.63,0.11,320,1.362,"Retail",34,0,0,0.0429247356951237,0,205435284,0
499061655,4,10.26,0.538,465,0.158,"Manufacturing",9,0,0,0.271145731210709,0.842,499061655,113938124.260658
375387253,1,14.74,0.308,336,0.411,"Retail",16,0,0,0.262436598539352,0.589,375387253,58025543.3954749
95036029,6,8.72,0.132,698,0.177,"Manufacturing",21,0,0,0.0235984921455383,0.823,95036029,1845747.84774941
55262379,7,10.76,0.541,627,0.264,"IT",18,2,0,0.252589702606201,0.736,55262379,10273608.997414
372163613,7,13.05,0.438,899,1.273,"Infrastructure",5,1,0,0.01807408221066,0,372163613,0
58423491,9,9.28,0.653,594,1.107,"Real_Estate",10,0,1,0.5554119348526,0,58423491,0
498912350,9,17.95,0.23,614,1.695,"Manufacturing",33,0,0,0.0400739386677742,0,498912350,0
389282955,5,8.1,0.231,840,1.389,"Real_Estate",20,0,0,0.00705072982236743,0,389282955,0
204683337,5,14.96,0.165,430,0.955,"IT",9,1,0,0.0878757536411285,0.045,204683337,809401.612349525
139838417,8,9.77,0.32,572,0.348,"Infrastructure",28,1,0,0.130529686808586,0.652,139838417,11900998.2331816
478391240,3,8.7,0.198,656,1.94,"Retail",12,0,0,0.0076142605394125,0,478391240,0
128011470,2,14.54,0.137,840,0.059,"Retail",30,0,0,0.0464926213026047,0.941,128011470,5600445.05807086
60932996,10,12.28,0.133,424,0.943,"Manufacturing",11,0,0,0.0200858097523451,0.057,60932996,69761.6482218951
272950052,2,13.3,0.643,873,1.37,"Retail",31,0,0,0.0211319476366043,0,272950052,0
337090691,6,13.45,0.764,449,0.306,"Infrastructure",14,0,0,0.0723662078380585,0.694,337090691,16929418.6535954
187792177,3,9.45,0.689,664,0.597,"Retail",25,1,1,0.276855528354645,0.403,187792177,20952494.8608342
74410842,4,15.23,0.592,837,0.109,"Retail",22,0,0,0.0941685736179352,0.891,74410842,6243382.10188894
484533992,10,12.69,0.476,803,1.911,"IT",23,0,0,0.0281275641173124,0,484533992,0
35549160,7,11.88,0.551,795,0.791,"Retail",21,0,0,0.0483342744410038,0.209,35549160,359112.756817715
301591310,4,8.08,0.509,507,1.088,"Manufacturing",44,3,0,0.282985836267471,0,301591310,0
98239307,10,17.5,0.522,895,0.7,"Retail",14,0,0,0.0983554497361183,0.3,98239307,2898711.36652488
282522753,7,15.91,0.105,335,1.711,"IT",26,3,0,0.36527019739151,0,282522753,0
74653467,10,14.98,0.66,346,1.528,"IT",3,0,0,0.46844470500946,0,74653467,0
412222203,7,9.92,0.837,552,1.312,"Manufacturing",29,0,0,0.177791282534599,0,412222203,0
165433428,1,13.01,0.798,761,1.911,"Infrastructure",27,0,0,0.0199882704764605,0,165433428,0
238573412,10,12.5,0.405,557,0.935,"Real_Estate",46,1,0,0.257986336946487,0.065,238573412,4000664.24255583
95702007,2,9.25,0.703,449,1.363,"IT",8,2,1,0.78651487827301,0,95702007,0
260198881,4,14.6,0.32,370,1.747,"Retail",14,3,1,0.669798791408539,0,260198881,0
248050666,7,13.79,0.119,362,0.653,"Infrastructure",46,0,1,0.106946773827076,0.347,248050666,9205291.81060207
71690092,3,9.98,0.506,573,1.484,"Retail",10,0,0,0.209433391690254,0,71690092,0
376887109,9,8.05,0.657,624,1.432,"Retail",4,0,0,0.148116856813431,0,376887109,0
6451490,5,17.29,0.681,861,0.961,"IT",44,1,0,0.0784340873360634,0.039,6451490,19734.6524742019
89803015,10,12.33,0.49,605,1.536,"Real_Estate",22,1,0,0.0821888521313667,0,89803015,0
57724446,7,14.21,0.854,501,1.761,"Manufacturing",50,0,0,0.085886038839817,0,57724446,0
268814814,6,9.63,0.408,725,0.11,"IT",27,0,0,0.0699640661478043,0.89,268814814,16738565.9111031
273166815,9,14.66,0.621,879,1.86,"Retail",28,0,0,0.0392413288354874,0,273166815,0
11439879,10,14.59,0.55,537,0.771,"Retail",11,0,0,0.097794882953167,0.229,11439879,256196.412766977
76215492,7,15.91,0.204,396,1.238,"Manufacturing",44,0,0,0.0179072618484497,0,76215492,0
278612424,7,15.52,0.244,752,0.838,"Infrastructure",22,0,0,0.00968504603952169,0.162,278612424,437136.612886884
377509407,9,16.22,0.475,355,1.656,"Manufacturing",12,0,0,0.128390282392502,0,377509407,0
331009639,2,10.54,0.9,470,0.429,"Infrastructure",15,0,0,0.0824163779616356,0.571,331009639,15577231.4600748
383133926,1,15.07,0.534,342,0.385,"Retail",17,2,1,0.868576526641846,0.615,383133926,204660397.830496
72278175,4,9.72,0.621,546,1.207,"IT",39,2,0,0.182534366846085,0,72278175,0
293435941,3,17.91,0.552,683,1.574,"IT",43,2,0,0.0984158962965012,0,293435941,0
353927155,9,14.37,0.73,434,0.738,"Retail",45,0,0,0.175060510635376,0.262,353927155,16233171.1422908
210626177,9,10.73,0.77,537,1.196,"Retail",8,2,1,0.621731579303741,0,210626177,0
495457691,10,10.13,0.286,893,0.497,"Infrastructure",44,0,0,0.0181471277028322,0.503,495457691,4522540.39693348
43923062,8,17.41,0.472,631,1.825,"Manufacturing",9,1,0,0.0916895493865013,0,43923062,0
275008547,8,8.42,0.519,884,0.499,"Manufacturing",15,0,0,0.0255282446742058,0.501,275008547,3517263.22313222
189963561,1,8.88,0.274,800,1.081,"Manufacturing",49,1,0,0.00828979443758726,0,189963561,0
194472544,3,9.63,0.738,431,0.889,"Retail",10,3,0,0.554484903812408,0.111,194472544,11969361.9737934
163329359,6,11.06,0.835,849,1.008,"Manufacturing",4,0,0,0.0680806115269661,0,163329359,0
498231845,4,15.11,0.183,723,1.176,"Real_Estate",5,0,0,0.0130856232717633,0,498231845,0
373457640,5,11.16,0.898,490,0.195,"Infrastructure",41,0,0,0.0479031950235367,0.805,373457640,14401300.4003696
390115190,3,13.89,0.387,584,1.23,"Real_Estate",24,1,0,0.0455606393516064,0,390115190,0
452430363,10,9.85,0.406,870,1.58,"Retail",45,0,0,0.0315331891179085,0,452430363,0
333695772,2,8.01,0.216,753,0.788,"Infrastructure",23,0,0,0.00531334709376097,0.212,333695772,375884.789595583
346222481,7,13.43,0.761,565,1.4,"IT",46,0,0,0.197918131947517,0,346222481,0
473088643,4,9.09,0.648,611,1.035,"Real_Estate",15,0,0,0.0959497094154358,0,473088643,0
65669920,2,15.42,0.788,522,1.068,"Manufacturing",28,1,0,0.212243661284447,0,65669920,0
475332739,1,16.35,0.572,391,1.208,"Manufacturing",4,0,1,0.242687001824379,0,475332739,0
476366809,9,10.06,0.757,353,1.18,"Real_Estate",31,0,0,0.332207053899765,0,476366809,0
44838486,2,14.36,0.161,542,0.126,"IT",43,1,0,0.0321260057389736,0.874,44838486,1258980.79478396
422074616,1,14.4,0.374,389,0.853,"Manufacturing",33,0,0,0.0222894698381424,0.147,422074616,1382949.4551483
378804258,1,9.71,0.329,360,1.189,"Retail",45,0,0,0.0240727178752422,0,378804258,0
294629096,2,15.37,0.697,578,1.002,"Infrastructure",33,2,0,0.273139506578445,0,294629096,0
153196275,1,15.69,0.455,329,1.728,"Manufacturing",47,0,0,0.0861685425043106,0,153196275,0
7823848,3,13.39,0.812,652,1.627,"IT",26,2,0,0.234253063797951,0,7823848,0
162273007,6,13.89,0.195,634,1.856,"Real_Estate",37,0,0,0.0163288880139589,0,162273007,0
85776930,2,10.12,0.899,398,1.652,"Retail",16,2,1,0.62932151556015,0,85776930,0
110161778,5,13.66,0.616,759,1.971,"Retail",3,0,0,0.0956186428666115,0,110161778,0
236859701,5,9.35,0.624,819,0.401,"IT",31,0,0,0.0375671163201332,0.599,236859701,5329983.42747236
5006862,8,8.79,0.432,690,0.261,"Manufacturing",38,0,0,0.0727351978421211,0.739,5006862,269125.397524128
388604640,10,9.97,0.523,839,0.25,"IT",41,0,0,0.0791781023144722,0.75,388604640,23076733.459349
395919199,10,8.27,0.808,777,0.716,"IT",21,0,1,0.159462466835976,0.284,395919199,17930127.6078348
60390560,4,14.98,0.237,316,1.412,"IT",31,1,1,0.359773844480515,0,60390560,0
97619100,2,9.4,0.334,694,1.94,"Real_Estate",15,0,0,0.0174865461885929,0,97619100,0
499670202,4,17.63,0.504,443,0.246,"Manufacturing",27,0,0,0.451007604598999,0.754,499670202,169917715.913713
451712469,2,17.76,0.547,833,0.165,"IT",48,0,0,0.0546545349061489,0.835,451712469,20614592.6452602
3658344,9,10.74,0.708,759,0.961,"Manufacturing",26,0,0,0.0742594748735428,0.039,3658344,10595.0014695243
362171074,2,11.49,0.196,312,0.384,"IT",35,0,0,0.0422127284109592,0.616,362171074,9417549.17800153
203964240,7,17.29,0.698,800,1.277,"Manufacturing",5,0,0,0.075671948492527,0,203964240,0
12436303,3,11.51,0.641,665,1.299,"Infrastructure",17,0,0,0.0161083824932575,0,12436303,0
199402689,8,9.5,0.246,647,1.379,"Manufacturing",41,0,0,0.00561547884717584,0,199402689,0
89590647,7,12.34,0.387,893,1.103,"IT",21,0,0,0.0210512913763523,0,89590647,0
127520350,8,10.84,0.502,573,1.263,"IT",32,2,0,0.22162401676178,0,127520350,0
456908735,5,13.17,0.122,734,1.719,"Manufacturing",45,0,0,0.00716451834887266,0,456908735,0
188058524,2,12.69,0.212,615,1.063,"Manufacturing",34,0,0,0.00380143569782376,0,188058524,0
150582808,1,14,0.506,351,0.772,"Real_Estate",15,0,0,0.121073476970196,0.228,150582808,4156801.18312095
385766937,4,11.34,0.626,704,1.395,"Manufacturing",31,2,0,0.0893274396657944,0,385766937,0
8144017,4,16.51,0.612,322,0.198,"Real_Estate",15,0,0,0.175212353467941,0.802,8144017,1144399.77297284
96298741,8,13.71,0.529,645,1.752,"Manufacturing",28,0,0,0.0333374477922916,0,96298741,0
499653732,8,15.62,0.706,830,1.697,"Real_Estate",38,1,0,0.0440604239702225,0,499653732,0
10298414,5,15.98,0.81,900,1.091,"IT",38,1,0,0.0822803154587746,0,10298414,0
359222730,5,17.92,0.648,631,1.297,"IT",28,0,0,0.0768842175602913,0,359222730,0
269139263,9,16.52,0.548,436,1.34,"Manufacturing",41,0,0,0.173238784074783,0,269139263,0
196341671,6,17.77,0.487,803,0.208,"Manufacturing",38,1,0,0.0931494608521461,0.792,196341671,14484983.6707959
250137723,8,15.77,0.774,449,1.178,"Retail",1,1,1,0.808401942253113,0,250137723,0
494973263,7,16.74,0.815,563,1.199,"Retail",27,1,0,0.186648458242416,0,494973263,0
247892099,6,8.66,0.678,750,1.806,"Retail",37,0,0,0.0358444564044476,0,247892099,0
488362661,10,8.22,0.858,321,1.824,"Infrastructure",45,0,0,0.193429067730904,0,488362661,0
374213583,1,10.77,0.258,821,1.841,"Retail",44,0,0,0.00525916321203113,0,374213583,0
342567946,10,17.45,0.172,887,1.673,"IT",18,0,0,0.037733893841505,0,342567946,0
247878754,4,11.62,0.154,624,0.485,"Manufacturing",17,2,0,0.10076754540205,0.515,247878754,12863738.8029178
28204132,4,14.01,0.639,480,0.555,"Retail",41,1,0,0.0634288340806961,0.445,28204132,796085.068013033
390788556,2,15.56,0.487,617,1.952,"Real_Estate",40,0,0,0.0208788830786943,0,390788556,0
173798666,8,15.95,0.56,818,0.987,"IT",21,3,0,0.158872425556183,0.013,173798666,358953.603136036
12066178,8,8.59,0.889,567,1.69,"Manufacturing",47,1,0,0.226335361599922,0,12066178,0
311764497,7,10.35,0.106,373,0.957,"Manufacturing",7,2,0,0.203180000185966,0.043,311764497,2723805.35401283
65681305,6,10.49,0.722,836,0.838,"Retail",46,0,0,0.0864411517977715,0.162,65681305,919765.960236478
90744260,2,15.7,0.671,341,1.578,"Manufacturing",5,0,1,0.678482532501221,0,90744260,0
318553677,8,15.47,0.66,508,0.274,"Manufacturing",4,0,0,0.292648255825043,0.726,318553677,67680753.1994711
85197448,2,17.58,0.391,353,1.387,"IT",2,1,1,0.809854626655579,0,85197448,0
181679055,8,16.3,0.691,528,1.21,"Manufacturing",1,0,0,0.38996821641922,0,181679055,0
111241328,4,13.81,0.594,766,0.059,"Real_Estate",36,0,0,0.0757546722888947,0.941,111241328,7929854.37711178
413978898,3,14.14,0.821,827,1.951,"Retail",28,0,0,0.0440469011664391,0,413978898,0
2817727,7,11.21,0.481,549,0.431,"Retail",44,0,0,0.0775609165430069,0.569,2817727,124352.383063459
79600423,10,17.54,0.863,830,1.236,"IT",35,0,0,0.0973330289125443,0,79600423,0
468664929,5,15.25,0.522,786,0.634,"Manufacturing",30,0,0,0.0259990803897381,0.366,468664929,4459657.72236141
382953199,9,8.08,0.766,525,0.544,"Manufacturing",34,1,1,0.54443633556366,0.456,382953199,95073098.1783091
410994958,1,14.67,0.153,333,0.092,"Manufacturing",12,1,0,0.306852102279663,0.908,410994958,114512117.534887
126648746,2,13.91,0.821,516,1.324,"Retail",40,1,1,0.259949415922165,0,126648746,0
59660306,3,12.81,0.179,367,0.198,"Manufacturing",29,0,0,0.0503706112504005,0.802,59660306,2410111.11664596
67289945,7,12.73,0.78,862,0.569,"Real_Estate",5,3,0,0.322080552577972,0.431,67289945,9340969.33014133
210260652,5,8.25,0.243,644,0.673,"Infrastructure",47,0,0,0.00511537166312337,0.327,210260652,351708.57162318
183570383,5,9.58,0.836,846,0.647,"Retail",16,0,0,0.0279426164925098,0.353,183570383,1810691.19447791
73241946,8,14.69,0.4,809,1.774,"Infrastructure",50,0,0,0.026487885043025,0,73241946,0
260405588,10,10.88,0.801,827,0.77,"Manufacturing",39,1,0,0.146833449602127,0.23,260405588,8794337.67979336
373149398,6,13.09,0.705,769,1.399,"Infrastructure",39,1,0,0.0363811701536179,0,373149398,0
55781814,10,13.95,0.144,443,1.818,"IT",11,0,0,0.0220044944435358,0,55781814,0
185431636,8,14.25,0.375,830,0.567,"Manufacturing",4,0,0,0.0282862819731236,0.433,185431636,2271159.27796035
111993497,10,16.88,0.281,352,0.408,"Manufacturing",43,0,0,0.104908183217049,0.592,111993497,6955428.30701724
448590011,3,15.14,0.676,793,1.369,"Infrastructure",21,0,0,0.027863934636116,0,448590011,0
54068042,3,14,0.424,798,0.48,"Manufacturing",33,1,0,0.0655436664819717,0.52,54068042,1842785.21033425
419660794,6,13.75,0.272,782,1.891,"Retail",45,0,0,0.0157253555953503,0,419660794,0
422839390,7,15.43,0.493,633,1.96,"Manufacturing",49,0,0,0.027651347219944,0,422839390,0
14431344,2,15.68,0.849,479,1.077,"Real_Estate",3,0,1,0.657315731048584,0,14431344,0
382908755,4,9.76,0.88,839,1.186,"Manufacturing",30,1,0,0.0571896433830261,0,382908755,0
138137794,8,13.53,0.497,608,1.305,"Manufacturing",9,0,0,0.114504024386406,0,138137794,0
76305401,4,11.28,0.621,359,1.177,"IT",26,0,0,0.177621409296989,0,76305401,0
50250188,4,15.47,0.405,487,1.643,"Retail",11,1,0,0.103344582021236,0,50250188,0
355965884,6,12.84,0.786,881,0.548,"IT",36,1,0,0.0650459378957748,0.452,355965884,10465668.9222227
228652598,5,8.1,0.784,469,1.547,"Manufacturing",29,2,1,0.468244314193726,0,228652598,0
200169379,5,13.57,0.414,523,0.629,"Infrastructure",4,0,0,0.0583756230771542,0.371,200169379,4335139.53365414
308360568,9,16.06,0.341,609,1.887,"Manufacturing",12,0,0,0.0867974907159805,0,308360568,0
67252285,9,15.02,0.559,565,0.304,"Real_Estate",42,0,0,0.202301695942879,0.696,67252285,9469254.91282754
41240162,7,12.73,0.637,585,1.219,"IT",35,1,1,0.118527457118034,0,41240162,0
331934076,2,12.26,0.443,662,1.607,"Manufacturing",38,0,0,0.0061093233525753,0,331934076,0
396976909,4,16.86,0.133,798,0.157,"Manufacturing",23,0,0,0.049418818205595,0.843,396976909,16538083.3351527
187309851,9,15.78,0.45,454,1.746,"Infrastructure",49,1,0,0.0619277767837048,0,187309851,0
399644688,10,8.06,0.24,468,0.772,"IT",31,0,0,0.0323277190327644,0.228,399644688,2945669.07054498
405498914,6,14.04,0.871,645,1.128,"Manufacturing",48,0,0,0.0818296372890472,0,405498914,0
432443536,4,17.86,0.116,320,0.379,"Real_Estate",30,1,1,0.516615152359009,0.621,432443536,138735674.490369
211952183,7,8.88,0.597,456,1.75,"IT",29,1,0,0.0965687111020088,0,211952183,0
48840218,7,13.12,0.334,490,1.373,"IT",13,2,0,0.178972452878952,0,48840218,0
441414469,5,14.4,0.614,653,1.274,"Manufacturing",34,0,0,0.019762085750699,0,441414469,0
145046238,4,17.47,0.605,822,0.257,"IT",47,2,0,0.186243176460266,0.743,145046238,20071306.9693577
153249003,2,8.44,0.487,413,0.792,"Retail",14,1,0,0.157257094979286,0.208,153249003,5012694.5482124
408236482,6,14.75,0.402,586,1.474,"Manufacturing",11,0,0,0.0758460164070129,0,408236482,0
293857315,9,10.62,0.32,428,0.211,"Real_Estate",47,0,0,0.0894979164004326,0.789,293857315,20750398.1376937
331706160,6,16,0.283,812,0.871,"Retail",28,0,0,0.0163350403308868,0.129,331706160,698977.921706865
322564799,8,14.14,0.436,774,1.788,"IT",27,1,0,0.0177091136574745,0,322564799,0
114906610,9,16.76,0.761,665,0.961,"Infrastructure",33,0,0,0.0619281008839607,0.039,114906610,277521.977316244
305349670,4,8.96,0.19,892,0.32,"Retail",8,0,0,0.0575474239885807,0.68,305349670,11949019.108499
243685480,4,9.75,0.263,690,1.812,"Retail",17,0,0,0.0158845894038677,0,243685480,0
290429549,5,12.55,0.494,533,1.496,"Manufacturing",44,0,1,0.203622683882713,0,290429549,0
406523333,8,15.4,0.713,751,0.694,"Manufacturing",32,3,0,0.127870738506317,0.306,406523333,15906626.2760924
247912826,3,12.63,0.28,445,0.899,"IT",43,0,0,0.0411344543099403,0.101,247912826,1029973.64020846
41934583,4,13.73,0.672,694,0.729,"Manufacturing",9,0,0,0.156837642192841,0.271,41934583,1782345.62462025
232436162,1,12.51,0.806,798,0.783,"Real_Estate",41,2,1,0.305217683315277,0.217,232436162,15394767.0339006
299587518,9,10,0.246,514,0.1,"Manufacturing",43,1,0,0.130104944109917,0.9,299587518,35080035.5568768
457025326,10,9.89,0.848,537,0.385,"Manufacturing",42,2,1,0.67527824640274,0.615,457025326,189800845.332296
24964361,1,8.12,0.559,408,0.907,"Manufacturing",8,0,1,0.330071955919266,0.093,24964361,766323.298109651
409229597,5,15.26,0.197,752,0.3,"Retail",39,0,0,0.0225076787173748,0.7,409229597,6447565.80364174
44734769,5,15.13,0.229,611,0.2,"Manufacturing",15,0,0,0.0273016635328531,0.8,44734769,977066.889166327
136213004,10,15.63,0.178,331,0.755,"Infrastructure",43,2,0,0.152827560901642,0.245,136213004,5100189.78527937
423858644,10,15.05,0.771,320,1.291,"IT",11,0,0,0.382946491241455,0,423858644,0
459435576,7,11.48,0.351,717,0.641,"Real_Estate",30,0,0,0.01044269092381,0.359,459435576,1722389.99532585
41938693,7,13.95,0.761,866,0.048,"Manufacturing",20,0,0,0.06028051674366,0.952,41938693,2406737.95348522
279224918,5,14.66,0.481,890,1.387,"Manufacturing",48,1,0,0.0482148192822933,0,279224918,0
22321856,3,11,0.371,536,1.023,"Retail",46,1,0,0.0715892687439919,0,22321856,0
131183664,5,10.01,0.541,656,1.595,"Manufacturing",33,0,0,0.0144982375204563,0,131183664,0
94794159,2,12.35,0.888,779,1.661,"Manufacturing",5,1,0,0.136943891644478,0,94794159,0
284141171,2,13.09,0.73,838,0.938,"Manufacturing",44,2,0,0.11517072468996,0.062,284141171,2028934.16385609
33775068,3,13.03,0.555,309,0.41,"Retail",30,0,0,0.177599340677261,0.59,33775068,3539073.5867965
219336725,5,15.76,0.224,625,1.965,"IT",14,2,0,0.0517825894057751,0,219336725,0
276998163,8,14.68,0.667,514,1.942,"Retail",24,0,1,0.490472495555878,0,276998163,0
270560196,3,13.97,0.578,802,0.521,"Real_Estate",4,2,1,0.633683204650879,0.479,270560196,82124287.5330277
127991872,7,17.31,0.618,874,1.086,"Infrastructure",46,2,1,0.214290991425514,0,127991872,0
83424183,9,13.56,0.309,512,0.376,"Retail",34,0,0,0.0767870768904686,0.624,83424183,3997281.07243641
364162758,2,14.65,0.739,705,1.823,"Infrastructure",48,1,0,0.034695453941822,0,364162758,0
103872772,10,17.1,0.319,503,1.161,"Infrastructure",12,0,0,0.117042675614357,0,103872772,0
293646298,5,15.48,0.144,425,0.058,"Manufacturing",15,0,0,0.122414797544479,0.942,293646298,33861746.2964332
456859443,4,10.27,0.667,698,1.685,"IT",1,0,0,0.052746769040823,0,456859443,0
104276334,10,15.91,0.616,627,0.085,"Retail",7,0,0,0.247674480080605,0.915,104276334,23631326.9294677
416076762,3,15.81,0.54,712,0.389,"IT",33,0,0,0.0332735665142536,0.611,416076762,8458902.62523523
155145464,9,11.46,0.161,723,1.828,"Manufacturing",28,0,0,0.0087509248405695,0,155145464,0
95022818,2,13.9,0.709,837,1.45,"Infrastructure",39,0,0,0.0270671732723713,0,95022818,0
259953414,5,11.87,0.676,755,0.266,"Retail",49,1,0,0.0929963141679764,0.734,259953414,17744236.6683184
92833775,9,10.31,0.264,797,1.315,"Infrastructure",43,0,0,0.013895901851356,0,92833775,0
112914776,2,15.85,0.456,395,1.787,"Manufacturing",40,0,0,0.0521853901445866,0,112914776,0
478835339,2,12.72,0.528,438,0.465,"Manufacturing",10,0,0,0.188999071717262,0.535,478835339,48417197.498385
97364053,5,15.16,0.839,362,0.354,"Retail",24,2,1,0.81831306219101,0.646,97364053,51469582.5271115
485963965,6,11.53,0.443,530,1.664,"Real_Estate",20,0,0,0.0564206503331661,0,485963965,0
465430371,10,11.2,0.778,660,1.822,"IT",42,0,1,0.229383111000061,0,465430371,0
110050331,6,15.46,0.778,552,0.53,"IT",48,0,1,0.209634527564049,0.47,110050331,10843064.0993025
180266676,3,14.74,0.778,623,0.676,"Retail",16,1,0,0.178999066352844,0.324,180266676,10454691.6103239
49106605,9,14.59,0.491,745,0.883,"Real_Estate",36,0,0,0.0471008457243443,0.117,49106605,270616.627259704
433786473,5,16.96,0.613,331,0.193,"Infrastructure",33,1,0,0.290033847093582,0.807,433786473,101530896.982146
497828534,10,8.33,0.27,347,1.249,"Real_Estate",19,0,0,0.0354226864874363,0,497828534,0
286484963,9,13.94,0.279,507,0.359,"IT",9,0,0,0.150702223181725,0.641,286484963,27674483.2534621
